time,Hour (PST),Rain,AirTemp,RelHum,WindSpeed,LongWave,ShortWave
2024-04-27,1200,0.0,27.6,20.0,2.9,162.05518,676.8125
2024-04-27,1300,0.0,28.4,20.0,3.5,175.21509,766.1406
2024-04-27,1400,0.0,28.7,20.0,3.1,186.26587,806.2656
2024-04-27,1500,0.0,29.8,17.0,2.1,190.61816,787.6875
2024-04-27,1600,0.0,30.0,17.0,2.5,184.09277,673.7656
2024-04-27,1700,0.0,29.6,20.0,2.8,172.96313,566.84375
2024-04-27,1800,0.0,27.9,26.0,3.3,172.72842,445.46875
2024-04-27,1900,0.0,24.7,35.0,3.8,157.27014,267.5
2024-04-27,2000,0.0,23.1,42.0,3.8,137.64786,95.578125
2024-04-27,2100,0.0,21.9,47.0,3.9,116.75073,3.21875
2024-04-27,2200,0.0,20.8,52.0,3.9,108.59036,9.999997e-16
2024-04-27,2300,0.0,19.6,56.0,2.8,104.43945,9.999997e-16
2024-04-27,2400,0.0,18.2,60.0,2.5,98.767334,9.999997e-16
2024-04-28,100,0.0,17.0,64.0,1.8,95.30249,9.999997e-16
2024-04-28,200,0.0,16.8,64.0,1.4,91.4126,9.999997e-16
2024-04-28,300,0.0,16.1,66.0,1.4,88.93359,9.999997e-16
2024-04-28,400,0.0,15.1,69.0,1.8,87.079834,9.999997e-16
2024-04-28,500,0.0,15.5,66.0,2.0,85.08374,9.999997e-16
2024-04-28,600,0.0,16.1,66.0,1.8,83.4353,9.999997e-16
2024-04-28,700,0.0,18.9,59.0,1.9,82.85669,9.999997e-16
2024-04-28,800,0.0,21.8,49.0,1.2,85.53516,51.78125
2024-04-28,900,0.0,24.2,41.0,1.5,107.68408,208.57812
2024-04-28,1000,0.0,26.4,32.0,1.6,133.40063,383.96875
2024-04-28,1100,0.0,28.2,28.0,2.4,156.96704,544.1875
2024-04-28,1200,0.0,28.8,25.0,2.6,179.10864,672.5156
2024-04-28,1300,0.0,29.7,23.0,3.7,195.96045,757.84375
2024-04-28,1400,0.0,30.6,20.0,4.2,206.46729,793.28125
2024-04-28,1500,0.0,30.9,18.0,4.8,212.51367,775.65625
2024-04-28,1600,0.0,30.7,18.0,4.5,211.8855,706.2031
2024-04-28,1700,0.0,30.1,18.0,4.1,204.79834,590.5781
2024-04-28,1800,0.0,28.4,23.0,2.2,191.71935,438.875
2024-04-28,1900,0.0,27.1,22.0,1.2,172.77452,265.75
2024-04-28,2000,0.0,24.6,25.0,1.4,144.32376,96.421875
2024-04-28,2100,0.0,23.1,27.0,1.9,107.3179,3.5
2024-04-28,2200,0.0,21.6,33.0,2.5,95.24873,9.999997e-16
2024-04-28,2300,0.0,21.9,42.0,2.2,90.76367,9.999997e-16
2024-04-28,2400,0.0,20.1,51.0,2.1,89.97974,9.999997e-16
2024-04-29,100,0.0,18.8,56.0,1.5,84.27417,9.999997e-16
2024-04-29,200,0.0,18.8,55.0,1.9,84.38989,9.999997e-16
2024-04-29,300,0.0,18.7,55.0,2.2,82.13574,9.999997e-16
2024-04-29,400,0.0,18.4,58.0,1.9,79.367676,9.999997e-16
2024-04-29,500,0.0,18.9,55.0,1.9,77.32471,9.999997e-16
2024-04-29,600,0.0,18.7,57.0,1.9,75.47974,9.999997e-16
2024-04-29,700,0.0,21.5,51.0,1.2,73.92261,9.999997e-16
2024-04-29,800,0.0,24.0,44.0,1.2,79.58887,54.640625
2024-04-29,900,0.0,26.8,36.0,2.1,109.48584,212.14062
2024-04-29,1000,0.0,27.9,34.0,2.0,139.2815,387.60938
2024-04-29,1100,0.0,28.5,29.0,3.7,165.72192,547.5625
2024-04-29,1200,0.0,28.9,29.0,4.4,187.6377,675.4531
2024-04-29,1300,0.0,30.3,28.0,4.4,203.177,760.78125
2024-04-29,1400,0.0,31.3,23.0,4.1,209.65796,795.625
2024-04-29,1500,0.0,31.7,23.0,4.0,212.75879,777.6719
2024-04-29,1600,0.0,31.9,26.0,3.4,211.09985,707.7656
2024-04-29,1700,0.0,31.8,25.0,2.7,204.28955,591.9375
2024-04-29,1800,0.0,30.8,28.0,1.7,191.20312,439.82812
2024-04-29,1900,0.0,28.9,31.0,1.0,171.67174,266.57812
2024-04-29,2000,0.0,26.7,34.0,1.4,144.31422,97.515625
2024-04-29,2100,0.0,24.6,39.0,1.6,112.90642,3.78125
2024-04-29,2200,0.0,25.2,41.0,2.9,113.54564,9.999997e-16
2024-04-29,2300,0.0,22.8,50.0,2.0,111.78223,9.999997e-16
2024-04-29,2400,0.0,21.4,55.0,1.9,106.80615,9.999997e-16
2024-04-30,100,0.0,20.8,56.0,1.4,89.6416,9.999997e-16
2024-04-30,200,0.0,20.3,57.0,1.1,85.32544,9.999997e-16
2024-04-30,300,0.0,18.6,60.0,1.3,82.211914,9.999997e-16
2024-04-30,400,0.0,18.4,60.0,1.1,80.01807,9.999997e-16
2024-04-30,500,0.0,18.2,61.0,1.0,78.055176,9.999997e-16
2024-04-30,600,0.0,18.3,62.0,1.4,76.89038,9.999997e-16
2024-04-30,700,0.0,22.4,49.0,1.3,75.97876,9.999997e-16
2024-04-30,800,0.0,24.8,39.0,1.4,82.563965,55.484375
2024-04-30,900,0.0,27.0,33.0,1.3,109.77515,212.15625
2024-04-30,1000,0.0,28.0,33.0,2.3,135.50024,385.98438
2024-04-30,1100,0.0,28.9,30.0,2.9,158.36035,544.53125
2024-04-30,1200,0.0,29.8,28.0,3.0,179.21655,671.4219
2024-04-30,1300,0.0,31.0,27.0,4.3,200.45874,755.71875
2024-04-30,1400,0.0,27.8,41.0,5.1,210.26343,790.3125
2024-04-30,1500,0.0,31.8,24.0,5.1,213.06079,772.3281
2024-04-30,1600,0.0,32.3,21.0,4.1,208.63159,703.09375
2024-04-30,1700,0.0,32.1,20.0,3.6,199.91357,588.3906
2024-04-30,1800,0.0,30.9,28.0,1.7,186.70874,437.89062
2024-04-30,1900,0.0,29.6,30.0,0.9,167.94933,266.10938
2024-04-30,2000,0.0,27.2,40.0,1.4,140.9273,98.203125
2024-04-30,2100,0.0,25.7,42.0,2.7,108.50037,4.078125
2024-04-30,2200,0.0,24.9,44.0,2.6,112.485245,9.999997e-16
2024-04-30,2300,0.0,23.8,48.0,3.0,112.46484,9.999997e-16
2024-04-30,2400,0.0,21.5,57.0,2.1,108.82837,9.999997e-16
2024-05-01,100,0.0,20.1,62.0,1.7,98.95703,9.999997e-16
2024-05-01,200,0.0,19.4,64.0,2.4,93.90234,9.999997e-16
2024-05-01,300,0.0,18.9,65.0,2.2,89.26343,9.999997e-16
2024-05-01,400,0.0,18.4,65.0,2.2,87.66382,9.999997e-16
2024-05-01,500,0.0,17.6,68.0,1.4,87.065674,9.999997e-16
2024-05-01,600,0.0,17.8,68.0,0.7,87.04248,9.999997e-16
2024-05-01,700,0.0,19.7,62.0,1.5,85.44824,0.03125
2024-05-01,800,0.0,22.0,53.0,1.5,90.33374,57.453125
2024-05-01,900,0.0,24.6,46.0,1.4,116.05249,216.17188
2024-05-01,1000,0.0,24.3,54.0,1.7,137.47241,389.45312
2024-05-01,1100,0.0,22.0,74.0,1.5,156.62329,550.25
2024-05-01,1200,0.0,28.7,36.0,2.2,175.25977,674.3281
2024-05-01,1300,0.0,31.2,27.0,1.9,189.96606,758.3906
2024-05-01,1400,0.0,31.1,31.0,3.7,202.24976,793.09375
2024-05-01,1500,0.0,31.3,29.0,3.8,208.58203,774.6406
2024-05-01,1600,0.0,31.7,26.0,4.3,207.69287,704.9375
2024-05-01,1700,0.0,31.0,27.0,3.4,200.30078,590.3906
2024-05-01,1800,0.0,29.6,31.0,2.0,184.7539,438.04688
2024-05-01,1900,0.0,27.0,38.0,1.2,169.29259,269.125
2024-05-01,2000,0.0,24.5,43.0,1.6,144.31264,100.65625
2024-05-01,2100,0.0,23.9,41.0,1.7,110.165695,4.46875
2024-05-01,2200,0.0,22.4,52.0,1.9,97.92529,9.999997e-16
2024-05-01,2300,0.0,21.2,58.0,1.9,92.124756,9.999997e-16
2024-05-01,2400,0.0,20.5,61.0,1.9,88.63306,9.999997e-16
2024-05-02,100,0.0,19.6,64.0,2.0,85.02173,9.999997e-16
2024-05-02,200,0.0,18.6,67.0,1.6,82.86279,9.999997e-16
2024-05-02,300,0.0,17.8,69.0,1.0,82.23999,9.999997e-16
2024-05-02,400,0.0,17.5,69.0,1.6,81.12134,9.999997e-16
2024-05-02,500,0.0,17.4,69.0,1.1,80.815186,9.999997e-16
2024-05-02,600,0.0,17.6,70.0,1.4,80.63696,9.999997e-16
2024-05-02,700,0.0,21.4,57.0,1.2,80.19995,0.078125
2024-05-02,800,0.0,23.2,60.0,1.2,87.686035,59.765625
2024-05-02,900,0.0,24.7,54.0,1.7,114.20923,219.6875
2024-05-02,1000,0.0,26.1,53.0,2.3,138.30884,394.85938
2024-05-02,1100,0.0,27.0,45.0,3.2,160.67456,553.7656
2024-05-02,1200,0.0,28.0,42.0,4.0,182.76978,680.8125
2024-05-02,1300,0.0,28.7,41.0,4.2,197.90991,759.375
2024-05-02,1400,0.0,30.4,30.0,3.2,212.29834,794.9375
2024-05-02,1500,0.0,31.9,19.0,3.2,218.68628,777.3281
2024-05-02,1600,0.0,32.0,19.0,2.8,214.96582,711.09375
2024-05-02,1700,0.0,31.7,21.0,2.4,204.18042,580.7031
2024-05-02,1800,0.0,30.5,23.0,1.5,190.25293,435.20312
2024-05-02,1900,0.0,28.9,21.0,1.1,165.4772,250.78125
2024-05-02,2000,0.0,26.9,28.0,1.6,141.69879,97.8125
2024-05-02,2100,0.0,24.9,34.0,2.6,102.76251,4.53125
2024-05-02,2200,0.0,23.5,44.0,1.4,98.4559,9.999997e-16
2024-05-02,2300,0.0,23.4,43.0,1.6,108.112305,9.999997e-16
2024-05-02,2400,0.0,22.7,47.0,2.0,103.79077,9.999997e-16
2024-05-03,100,0.0,21.7,49.0,2.0,100.147705,9.999997e-16
2024-05-03,200,0.0,19.4,59.0,1.4,93.447754,9.999997e-16
2024-05-03,300,0.0,19.2,56.0,1.4,88.10376,9.999997e-16
2024-05-03,400,0.0,17.7,65.0,1.4,84.207275,9.999997e-16
2024-05-03,500,0.0,17.8,63.0,1.3,82.15161,9.999997e-16
2024-05-03,600,0.0,18.2,63.0,1.1,80.44214,9.999997e-16
2024-05-03,700,0.0,21.3,54.0,1.3,79.792725,0.125
2024-05-03,800,0.0,22.6,49.0,1.5,87.377686,60.25
2024-05-03,900,0.0,24.7,42.0,1.9,110.56958,217.42188
2024-05-03,1000,0.0,26.2,43.0,1.8,131.86475,391.21875
2024-05-03,1100,0.0,27.4,40.0,2.4,153.91211,549.6875
2024-05-03,1200,0.0,28.5,37.0,2.5,174.04834,673.9219
2024-05-03,1300,0.0,28.4,36.0,1.9,193.7229,757.2969
2024-05-03,1400,0.0,26.7,45.0,2.5,200.87402,790.71875
2024-05-03,1500,0.0,31.3,24.0,1.7,201.6936,734.78125
2024-05-03,1600,0.0,32.4,22.0,1.3,205.1228,718.4375
2024-05-03,1700,0.0,31.5,27.0,2.3,200.18579,598.0469
2024-05-03,1800,0.0,30.3,32.0,1.9,188.2461,447.82812
2024-05-03,1900,0.0,27.9,35.0,1.3,171.05838,272.5625
2024-05-03,2000,0.0,25.9,39.0,2.5,144.68086,103.140625
2024-05-03,2100,0.0,24.7,42.0,3.3,110.16879,5.125
2024-05-03,2200,0.0,23.6,46.0,3.2,108.68588,9.999997e-16
2024-05-03,2300,0.0,22.4,50.0,2.5,110.93335,9.999997e-16
2024-05-03,2400,0.0,21.1,54.0,2.1,104.05151,9.999997e-16
2024-05-04,100,0.0,19.6,60.0,1.1,95.004395,9.999997e-16
2024-05-04,200,0.0,19.4,61.0,1.8,92.92749,9.999997e-16
2024-05-04,300,0.0,18.7,63.0,1.7,94.19043,9.999997e-16
2024-05-04,400,0.0,17.5,69.0,2.2,94.05469,9.999997e-16
2024-05-04,500,0.0,17.3,69.0,2.1,93.16626,9.999997e-16
2024-05-04,600,0.0,17.6,69.0,1.8,92.762695,9.999997e-16
2024-05-04,700,0.0,20.1,61.0,1.4,90.31958,0.203125
2024-05-04,800,0.0,22.3,53.0,1.3,92.035645,63.359375
2024-05-04,900,0.0,24.2,47.0,2.2,117.426025,224.76562
2024-05-04,1000,0.0,26.9,37.0,2.1,140.00488,400.07812
2024-05-04,1100,0.0,28.4,33.0,2.4,160.31958,556.1406
2024-05-04,1200,0.0,29.2,32.0,2.6,180.22925,680.65625
2024-05-04,1300,0.0,30.2,27.0,2.6,193.88501,764.1406
2024-05-04,1400,0.0,30.2,31.0,2.9,202.84546,798.1875
2024-05-04,1500,0.0,30.6,29.0,3.2,206.27222,778.4844
2024-05-04,1600,0.0,30.8,26.0,2.8,203.27686,709.28125
2024-05-04,1700,0.0,28.3,28.0,3.5,193.32324,598.6094
2024-05-04,1800,0.0,25.7,33.0,4.1,173.44458,440.89062
2024-05-04,1900,0.0,24.6,30.0,7.3,144.57794,250.60938
2024-05-04,2000,0.0,23.3,34.0,7.4,111.97711,76.765625
2024-05-04,2100,0.0,22.6,34.0,4.7,89.10144,3.6875
2024-05-04,2200,0.0,20.8,41.0,4.9,78.95824,9.999997e-16
2024-05-04,2300,0.0,20.6,39.0,4.6,92.68164,9.999997e-16
2024-05-04,2400,0.0,21.3,33.0,6.0,106.30737,9.999997e-16
2024-05-05,100,0.0,20.6,38.0,5.0,100.57422,9.999997e-16
2024-05-05,200,0.0,19.9,45.0,4.8,100.49072,9.999997e-16
2024-05-05,300,0.0,19.9,46.0,3.1,100.572754,9.999997e-16
2024-05-05,400,0.0,19.2,50.0,2.4,91.59741,9.999997e-16
2024-05-05,500,0.0,18.3,53.0,2.3,82.9624,9.999997e-16
2024-05-05,600,0.0,18.9,50.0,2.4,73.51514,9.999997e-16
2024-05-05,700,0.0,19.9,49.0,2.4,77.32861,0.265625
2024-05-05,800,0.0,22.1,42.0,5.0,75.99463,52.484375
2024-05-05,900,0.0,22.4,36.0,7.6,83.909424,173.29688
2024-05-05,1000,0.0,22.9,29.0,3.2,98.228516,331.98438
2024-05-05,1100,0.0,24.4,22.0,2.3,106.240234,455.17188
2024-05-05,1200,0.0,25.0,18.0,2.9,116.36377,579.4844
2024-05-05,1300,0.0,24.5,22.0,3.7,132.55981,701.0781
2024-05-05,1400,0.0,25.5,20.0,4.9,148.10742,775.1875
2024-05-05,1500,0.0,26.0,20.0,3.7,157.42334,774.4219
2024-05-05,1600,0.0,25.8,21.0,4.5,163.29224,714.3125
2024-05-05,1700,0.0,24.8,22.0,6.7,164.14722,606.21875
2024-05-05,1800,0.0,23.7,24.0,4.6,159.31055,449.875
2024-05-05,1900,0.0,21.7,28.0,3.8,150.31383,281.78125
2024-05-05,2000,0.0,20.0,33.0,4.5,135.67604,109.453125
2024-05-05,2100,0.0,19.1,38.0,4.8,119.95482,6.09375
2024-05-05,2200,0.0,18.1,43.0,4.0,113.467834,9.999997e-16
2024-05-05,2300,0.0,16.8,45.0,4.0,107.7124,9.999997e-16
2024-05-05,2400,0.0,16.3,47.0,3.0,103.464355,9.999997e-16
2024-05-06,100,0.0,14.9,52.0,2.2,101.35547,9.999997e-16
2024-05-06,200,0.0,13.9,55.0,2.1,98.47388,9.999997e-16
2024-05-06,300,0.0,12.8,60.0,1.6,97.052246,9.999997e-16
2024-05-06,400,0.0,13.1,58.0,2.1,96.29834,9.999997e-16
2024-05-06,500,0.0,12.2,63.0,2.3,96.04712,9.999997e-16
2024-05-06,600,0.0,13.3,61.0,2.0,94.45337,9.999997e-16
2024-05-06,700,0.0,16.0,54.0,2.6,93.043945,0.375
2024-05-06,800,0.0,18.9,44.0,1.1,97.489746,67.515625
2024-05-06,900,0.0,21.1,35.0,1.3,117.667725,229.45312
2024-05-06,1000,0.0,23.3,27.0,1.4,140.10547,405.28125
2024-05-06,1100,0.0,25.1,21.0,1.7,162.1372,564.5156
2024-05-06,1200,0.0,23.7,34.0,2.2,182.58032,691.5
2024-05-06,1300,0.0,20.9,52.0,1.9,200.83252,774.03125
2024-05-06,1400,0.0,27.5,20.0,3.4,211.74219,808.8281
2024-05-06,1500,0.0,27.9,21.0,4.0,217.57324,783.96875
2024-05-06,1600,0.0,27.6,22.0,4.4,217.0,720.6719
2024-05-06,1700,0.0,27.2,22.0,3.7,209.33276,606.4375
2024-05-06,1800,0.0,26.0,26.0,2.5,195.6206,455.03125
2024-05-06,1900,0.0,23.3,38.0,1.2,176.78172,281.76562
2024-05-06,2000,0.0,22.5,40.0,1.2,151.14241,110.34375
2024-05-06,2100,0.0,21.6,39.0,1.6,114.719086,6.4375
2024-05-06,2200,0.0,19.6,37.0,2.3,100.31154,9.999997e-16
2024-05-06,2300,0.0,19.3,40.0,2.4,93.40625,9.999997e-16
2024-05-06,2400,0.0,18.9,49.0,2.6,88.4707,9.999997e-16
2024-05-07,100,0.0,17.9,53.0,2.4,85.46948,9.999997e-16
2024-05-07,200,0.0,18.0,45.0,2.0,82.70972,9.999997e-16
2024-05-07,300,0.0,16.3,46.0,1.5,80.2688,9.999997e-16
2024-05-07,400,0.0,16.1,44.0,1.5,78.32593,9.999997e-16
2024-05-07,500,0.0,15.1,54.0,1.6,76.56128,9.999997e-16
2024-05-07,600,0.0,16.6,51.0,1.6,75.33252,9.999997e-16
2024-05-07,700,0.0,20.6,42.0,1.5,74.26416,0.46875
2024-05-07,800,0.0,22.7,36.0,1.5,82.9458,68.421875
2024-05-07,900,0.0,24.3,33.0,2.0,113.501465,229.51562
2024-05-07,1000,0.0,26.6,26.0,1.9,142.42993,403.60938
2024-05-07,1100,0.0,28.2,23.0,2.1,167.68042,561.15625
2024-05-07,1200,0.0,29.5,23.0,2.5,187.78833,686.2031
2024-05-07,1300,0.0,30.0,22.0,2.7,204.67896,769.125
2024-05-07,1400,0.0,30.9,18.0,2.7,212.98389,802.0156
2024-05-07,1500,0.0,31.4,17.0,2.4,218.78735,783.2656
2024-05-07,1600,0.0,31.8,17.0,2.1,218.90405,714.1719
2024-05-07,1700,0.0,31.6,19.0,2.5,211.57861,600.0156
2024-05-07,1800,0.0,30.1,25.0,2.0,196.3794,450.25
2024-05-07,1900,0.0,27.5,29.0,2.9,175.47493,279.1875
2024-05-07,2000,0.0,25.8,33.0,4.7,151.74356,110.078125
2024-05-07,2100,0.0,24.4,35.0,4.9,129.78174,6.765625
2024-05-07,2200,0.0,22.5,39.0,3.0,120.7574,9.999997e-16
2024-05-07,2300,0.0,20.8,43.0,2.1,115.7876,9.999997e-16
2024-05-07,2400,0.0,20.2,42.0,2.6,109.62573,9.999997e-16
2024-05-08,100,0.0,19.2,45.0,2.3,106.860596,9.999997e-16
2024-05-08,200,0.0,18.0,51.0,2.1,103.427,9.999997e-16
2024-05-08,300,0.0,17.7,52.0,1.2,101.23535,9.999997e-16
2024-05-08,400,0.0,17.4,51.0,1.5,98.37305,9.999997e-16
2024-05-08,500,0.0,16.7,54.0,1.4,98.56494,9.999997e-16
2024-05-08,600,0.0,17.3,54.0,1.4,95.01343,9.999997e-16
2024-05-08,700,0.0,21.1,45.0,2.5,90.2854,0.59375
2024-05-08,800,0.0,25.5,26.0,4.0,95.39502,69.578125
2024-05-08,900,0.0,27.2,18.0,5.2,121.51807,230.25
2024-05-08,1000,0.0,27.8,18.0,4.2,148.29175,406.01562
2024-05-08,1100,0.0,28.6,17.0,3.3,167.7251,564.21875
2024-05-08,1200,0.0,30.1,13.0,3.2,184.53223,692.1406
2024-05-08,1300,0.0,31.0,13.0,3.3,197.91895,775.2031
2024-05-08,1400,0.0,31.0,13.0,2.8,207.5393,809.15625
2024-05-08,1500,0.0,31.3,13.0,2.5,212.5664,790.96875
2024-05-08,1600,0.0,31.4,12.0,1.5,211.03516,721.875
2024-05-08,1700,0.0,31.4,13.0,1.4,203.96289,607.4375
2024-05-08,1800,0.0,29.0,18.0,3.2,192.91235,457.1875
2024-05-08,1900,0.0,27.0,18.0,2.4,177.58026,284.90625
2024-05-08,2000,0.0,26.4,16.0,2.2,157.10864,113.5
2024-05-08,2100,0.0,25.8,19.0,1.6,127.666794,7.359375
2024-05-08,2200,0.0,23.0,24.0,1.8,118.892685,9.999997e-16
2024-05-08,2300,0.0,20.5,31.0,1.8,117.957275,9.999997e-16
2024-05-08,2400,0.0,20.2,38.0,2.3,115.28931,9.999997e-16
2024-05-09,100,0.0,18.4,52.0,2.7,106.34448,9.999997e-16
2024-05-09,200,0.0,16.9,65.0,2.0,102.568115,9.999997e-16
2024-05-09,300,0.0,17.2,63.0,2.1,102.15674,9.999997e-16
2024-05-09,400,0.0,17.2,56.0,2.1,91.21265,9.999997e-16
2024-05-09,500,0.0,15.6,65.0,2.0,96.66626,9.999997e-16
2024-05-09,600,0.0,17.5,59.0,2.8,93.01123,9.999997e-16
2024-05-09,700,0.0,22.4,39.0,2.6,89.71118,0.703125
2024-05-09,800,0.0,26.6,16.0,2.1,93.12427,70.078125
2024-05-09,900,0.0,27.7,16.0,2.0,127.71216,230.71875
2024-05-09,1000,0.0,28.8,13.0,2.1,158.06299,411.98438
2024-05-09,1100,0.0,29.7,11.0,2.1,184.60913,570.875
2024-05-09,1200,0.0,30.4,11.0,2.4,203.33276,697.5781
2024-05-09,1300,0.0,31.4,10.0,2.7,210.61035,746.46875
2024-05-09,1400,0.0,31.7,11.0,2.1,222.66211,812.90625
2024-05-09,1500,0.0,31.9,13.0,2.1,228.75488,788.2031
2024-05-09,1600,0.0,32.1,11.0,1.5,224.93628,719.1875
2024-05-09,1700,0.0,31.8,14.0,1.4,208.14038,591.1094
2024-05-09,1800,0.0,29.9,28.0,1.0,199.8313,458.9375
2024-05-09,1900,0.0,26.2,36.0,1.6,179.12561,284.1875
2024-05-09,2000,0.0,24.4,37.0,1.9,155.16537,113.703125
2024-05-09,2100,0.0,23.7,40.0,1.1,121.18465,7.265625
2024-05-09,2200,0.0,21.8,39.0,2.1,110.05827,9.999997e-16
2024-05-09,2300,0.0,22.3,34.0,2.4,101.70117,9.999997e-16
2024-05-09,2400,0.0,19.0,56.0,1.8,96.06616,9.999997e-16
2024-05-10,100,0.0,19.5,56.0,2.6,95.71655,9.999997e-16
2024-05-10,200,0.0,19.6,55.0,2.6,89.690186,9.999997e-16
2024-05-10,300,0.0,18.8,58.0,2.6,85.400635,9.999997e-16
2024-05-10,400,0.0,18.1,59.0,2.5,82.44824,9.999997e-16
2024-05-10,500,0.0,17.2,61.0,2.3,79.74341,9.999997e-16
2024-05-10,600,0.0,18.0,60.0,2.3,78.22217,9.999997e-16
2024-05-10,700,0.0,21.2,51.0,1.3,76.927246,0.859375
2024-05-10,800,0.0,24.2,41.0,1.8,86.07056,73.5
2024-05-10,900,0.0,28.2,28.0,1.6,119.7439,235.0625
2024-05-10,1000,0.0,31.1,19.0,1.4,152.76733,408.26562
2024-05-10,1100,0.0,32.3,14.0,1.5,179.969,565.25
2024-05-10,1200,0.0,27.6,34.0,2.4,199.56885,690.4219
2024-05-10,1300,0.0,27.3,33.0,4.0,218.60352,775.125
2024-05-10,1400,0.0,29.7,24.0,3.4,230.52563,808.8906
2024-05-10,1500,0.0,33.4,13.0,1.8,235.90576,793.2031
2024-05-10,1600,0.0,32.2,15.0,1.7,226.06055,717.4531
2024-05-10,1700,0.0,32.0,15.0,1.3,216.89844,605.2031
2024-05-10,1800,0.0,32.5,15.0,1.8,200.29614,433.21875
2024-05-10,1900,0.0,28.2,24.0,2.4,178.88107,278.90625
2024-05-10,2000,0.0,27.9,25.0,4.2,153.07637,110.265625
2024-05-10,2100,0.0,26.8,29.0,3.1,120.03227,7.984375
2024-05-10,2200,0.0,23.5,38.0,2.4,107.379,9.999997e-16
2024-05-10,2300,0.0,21.7,46.0,2.1,99.62305,9.999997e-16
2024-05-10,2400,0.0,20.6,55.0,3.0,96.961914,9.999997e-16
2024-05-11,100,0.0,23.6,35.0,3.6,103.70801,9.999997e-16
2024-05-11,200,0.0,25.2,24.0,3.7,102.71802,9.999997e-16
2024-05-11,300,0.0,21.6,34.0,3.0,98.70508,9.999997e-16
2024-05-11,400,0.0,22.6,29.0,3.2,94.56543,9.999997e-16
2024-05-11,500,0.0,19.9,37.0,2.6,91.01001,9.999997e-16
2024-05-11,600,0.0,20.6,42.0,1.8,88.45801,9.999997e-16
2024-05-11,700,0.0,23.5,43.0,2.6,85.52368,1.0
2024-05-11,800,0.0,27.2,32.0,3.0,93.194824,74.96875
2024-05-11,900,0.0,29.9,23.0,2.6,121.37866,236.89062
2024-05-11,1000,0.0,31.7,18.0,3.0,149.68896,408.8125
2024-05-11,1100,0.0,32.8,16.0,4.0,173.84473,564.2031
2024-05-11,1200,0.0,33.6,16.0,3.9,192.7456,688.2344
2024-05-11,1300,0.0,34.5,15.0,3.3,199.2976,770.9531
2024-05-11,1400,0.0,35.2,13.0,3.4,206.60718,790.53125
2024-05-11,1500,0.0,35.6,12.0,3.1,209.32642,759.625
2024-05-11,1600,0.0,35.7,13.0,2.4,207.57129,713.4844
2024-05-11,1700,0.0,35.0,13.0,1.9,197.12671,589.3281
2024-05-11,1800,0.0,34.2,15.0,1.0,181.8396,431.96875
2024-05-11,1900,0.0,30.8,20.0,1.6,172.22598,278.79688
2024-05-11,2000,0.0,27.8,28.0,2.8,152.1348,115.21875
2024-05-11,2100,0.0,27.7,25.0,3.3,120.48454,8.5625
2024-05-11,2200,0.0,26.4,28.0,3.0,109.636475,9.999997e-16
2024-05-11,2300,0.0,25.0,35.0,2.9,109.75342,9.999997e-16
2024-05-11,2400,0.0,23.0,44.0,2.6,108.20239,9.999997e-16
2024-05-12,100,0.0,21.8,47.0,2.3,101.72583,9.999997e-16
2024-05-12,200,0.0,20.2,52.0,2.2,96.10962,9.999997e-16
2024-05-12,300,0.0,19.4,56.0,2.3,90.360596,9.999997e-16
2024-05-12,400,0.0,18.8,59.0,2.3,87.09253,9.999997e-16
2024-05-12,500,0.0,18.7,56.0,1.7,85.249756,9.999997e-16
2024-05-12,600,0.0,21.5,47.0,2.1,83.16162,9.999997e-16
2024-05-12,700,0.0,24.8,42.0,2.0,80.79761,1.140625
2024-05-12,800,0.0,28.0,33.0,2.0,89.08032,75.1875
2024-05-12,900,0.0,30.8,25.0,1.5,115.89453,234.92188
2024-05-12,1000,0.0,33.0,20.0,1.3,143.37451,406.34375
2024-05-12,1100,0.0,34.8,17.0,1.2,168.65137,561.7656
2024-05-12,1200,0.0,32.2,24.0,1.6,191.80933,686.0156
2024-05-12,1300,0.0,31.5,28.0,1.6,208.64697,767.0469
2024-05-12,1400,0.0,31.0,32.0,2.5,218.87085,800.4375
2024-05-12,1500,0.0,36.9,15.0,2.8,223.21387,783.4531
2024-05-12,1600,0.0,37.4,14.0,2.6,220.68579,714.1094
2024-05-12,1700,0.0,37.4,13.0,2.3,211.56396,598.9219
2024-05-12,1800,0.0,35.7,17.0,2.2,196.65747,448.54688
2024-05-12,1900,0.0,32.8,20.0,3.5,178.09311,279.01562
2024-05-12,2000,0.0,30.2,23.0,3.2,152.92212,113.703125
2024-05-12,2100,0.0,28.9,23.0,3.3,120.12831,8.90625
2024-05-12,2200,0.0,26.7,29.0,2.3,116.45459,9.999997e-16
2024-05-12,2300,0.0,26.2,31.0,2.2,115.03955,9.999997e-16
2024-05-12,2400,0.0,24.4,40.0,2.7,109.64966,9.999997e-16
2024-05-13,100,0.0,24.5,40.0,3.1,106.47339,9.999997e-16
2024-05-13,200,0.0,22.8,45.0,2.8,103.42432,9.999997e-16
2024-05-13,300,0.0,21.8,46.0,2.5,100.605225,9.999997e-16
2024-05-13,400,0.0,22.5,41.0,2.8,97.78784,9.999997e-16
2024-05-13,500,0.0,21.6,45.0,2.4,94.093506,9.999997e-16
2024-05-13,600,0.0,22.5,46.0,2.1,91.43213,9.999997e-16
2024-05-13,700,0.0,25.6,42.0,1.8,89.83545,1.296875
