time,Hour (PST),Jul,ETo (mm),Rain,Sol Rad (W/sq.m),Vap Pres (kPa),AirTemp,RelHum,Dew Point (C),WindSpeed,Wind Dir (0-360),LongWave,ShortWave,Soil Temp (C)
2024-04-12,1200,103,0.67,0.0,884.0,1.6,23.3,55.0,13.8,3.0,120.0,-178.52295,648.5469,20.9
2024-04-12,1300,103,0.77,0.0,893.0,0.9,28.9,23.0,5.9,3.0,111.0,-194.48218,741.71875,21.1
2024-04-12,1400,103,0.78,0.0,830.0,0.9,30.6,20.0,4.7,4.3,115.0,-202.88379,778.0781,21.4
2024-04-12,1500,103,0.69,0.0,711.0,1.0,31.3,22.0,7.1,4.5,121.0,-200.7522,748.4219,21.7
2024-04-12,1600,103,0.55,0.0,552.0,0.8,32.7,15.0,3.0,4.3,156.0,-202.00171,680.5156,21.9
2024-04-12,1700,103,0.37,0.0,337.0,0.9,31.6,19.0,4.9,3.6,331.0,-195.771,575.3125,22.1
2024-04-12,1800,103,0.22,0.0,95.0,0.9,27.8,25.0,6.2,5.2,345.0,-179.52371,418.17188,22.3
2024-04-12,1900,103,0.1,0.0,2.0,0.9,24.4,30.0,5.7,3.7,334.0,-152.92899,242.3125,22.4
2024-04-12,2000,103,0.06,0.0,0.0,1.0,22.1,36.0,6.5,2.9,326.0,-131.63904,73.171875,22.3
2024-04-12,2100,103,0.05,0.0,0.0,1.0,20.8,41.0,7.1,2.8,318.0,-116.88573,0.421875,22.1
2024-04-12,2200,103,0.04,0.0,0.0,1.0,19.9,43.0,7.1,2.9,303.0,-112.15321,9.999997E-16,21.9
2024-04-12,2300,103,0.02,0.0,0.0,1.0,18.6,47.0,6.9,2.2,315.0,-109.91382,9.999997E-16,21.6
2024-04-12,2400,103,0.0,0.0,0.0,1.0,16.3,56.0,7.6,1.3,191.0,-106.36621,9.999997E-16,21.3
2024-04-13,100,104,0.02,0.0,0.0,1.1,15.4,61.0,8.0,1.2,210.0,-104.34619,9.999997E-16,21.0
2024-04-13,200,104,0.02,0.0,0.0,1.0,15.0,60.0,7.4,1.5,211.0,-101.95972,9.999997E-16,20.7
2024-04-13,300,104,0.02,0.0,0.0,1.0,14.5,59.0,6.6,1.2,301.0,-101.75537,9.999997E-16,20.4
2024-04-13,400,104,0.02,0.0,0.0,1.0,13.4,62.0,6.3,1.8,303.0,-97.639404,9.999997E-16,20.1
2024-04-13,500,104,0.0,0.0,0.0,1.0,12.2,70.0,6.9,1.2,277.0,-99.85669,9.999997E-16,19.8
2024-04-13,600,104,0.02,0.0,23.0,1.0,12.4,68.0,6.8,1.1,209.0,-99.60181,9.999997E-16,19.6
2024-04-13,700,104,0.1,0.0,156.0,1.0,15.3,57.0,6.8,1.5,315.0,-96.98706,9.999997E-16,19.3
2024-04-13,800,104,0.26,0.0,356.0,1.0,17.9,46.0,6.3,2.7,335.0,-94.5105,26.359375,19.0
2024-04-13,900,104,0.39,0.0,552.0,0.9,20.2,39.0,5.8,2.1,347.0,-117.354004,175.875,18.8
2024-04-13,1000,104,0.52,0.0,719.0,0.9,21.9,33.0,5.0,1.6,360.0,-141.83887,359.57812,18.8
2024-04-13,1100,104,0.58,0.0,836.0,1.1,20.7,47.0,8.9,1.8,41.0,-162.73047,529.90625,18.8
2024-04-13,1200,104,0.69,0.0,894.0,1.0,23.6,33.0,6.5,2.6,119.0,-181.82178,665.96875,19.0
2024-04-13,1300,104,0.68,0.0,898.0,1.3,21.5,49.0,10.4,3.9,127.0,-201.91748,759.28125,19.3
2024-04-13,1400,104,0.65,0.0,842.0,0.9,23.9,31.0,5.6,3.5,119.0,-212.82495,799.375,19.5
2024-04-13,1500,104,0.59,0.0,722.0,0.9,25.4,27.0,5.1,4.1,122.0,-218.26831,781.9375,19.8
2024-04-13,1600,104,0.5,0.0,554.0,0.9,25.5,29.0,6.0,5.0,123.0,-214.44556,706.40625,20.0
2024-04-13,1700,104,0.32,0.0,345.0,0.9,26.4,26.0,5.4,3.3,280.0,-205.09155,587.7031,20.3
2024-04-13,1800,104,0.13,0.0,108.0,0.9,23.9,32.0,6.2,3.5,323.0,-188.8172,427.82812,20.5
2024-04-13,1900,104,0.13,0.0,2.0,0.9,22.0,32.0,4.7,5.8,255.0,-164.43993,249.01562,20.7
2024-04-13,2000,104,0.16,0.0,0.0,0.9,21.3,34.0,4.7,7.6,237.0,-136.31094,76.296875,20.7
2024-04-13,2100,104,0.06,0.0,0.0,0.9,19.6,41.0,6.1,3.7,330.0,-114.86842,0.53125,20.5
2024-04-13,2200,104,0.03,0.0,0.0,1.0,18.1,48.0,6.9,2.8,357.0,-108.75882,9.999997E-16,20.3
2024-04-13,2300,104,0.05,0.0,0.0,0.9,19.1,42.0,5.9,3.4,342.0,-106.151855,9.999997E-16,20.1
2024-04-13,2400,104,0.03,0.0,0.0,1.0,17.5,49.0,6.8,3.2,346.0,-96.17285,9.999997E-16,19.9
2024-04-14,100,105,0.05,0.0,0.0,1.0,15.6,55.0,6.6,3.3,339.0,-92.44824,9.999997E-16,19.6
2024-04-14,200,105,0.04,0.0,0.0,0.9,16.2,51.0,6.1,2.5,351.0,-89.89819,9.999997E-16,19.4
2024-04-14,300,105,0.05,0.0,0.0,0.9,15.3,50.0,5.0,3.2,332.0,-81.21338,9.999997E-16,19.2
2024-04-14,400,105,0.03,0.0,0.0,0.8,13.6,52.0,4.0,1.6,318.0,-83.12451,9.999997E-16,18.9
2024-04-14,500,105,0.03,0.0,0.0,0.8,12.1,58.0,4.2,2.4,309.0,-87.46387,9.999997E-16,18.7
2024-04-14,600,105,0.05,0.0,28.0,0.8,12.7,55.0,3.9,2.7,298.0,-86.6936,9.999997E-16,18.5
2024-04-14,700,105,0.14,0.0,166.0,0.8,14.8,45.0,2.9,2.7,299.0,-96.47363,9.999997E-16,18.2
2024-04-14,800,105,0.26,0.0,375.0,0.7,16.6,39.0,2.5,2.3,329.0,-97.31641,26.84375,18.0
2024-04-14,900,105,0.4,0.0,577.0,0.7,18.9,32.0,1.9,1.8,60.0,-111.67798,172.64062,17.8
2024-04-14,1000,105,0.54,0.0,742.0,0.6,20.1,26.0,0.0,2.5,113.0,-130.97339,354.17188,17.7
2024-04-14,1100,105,0.65,0.0,856.0,0.6,21.5,24.0,0.0,2.7,121.0,-150.11084,523.7656,17.8
2024-04-14,1200,105,0.7,0.0,915.0,0.6,22.2,21.0,-1.2,2.9,118.0,-166.9685,654.2969,18.0
2024-04-14,1300,105,0.65,0.0,918.0,0.5,23.1,16.0,-4.0,2.0,91.0,-185.99658,756.5625,18.2
2024-04-14,1400,105,0.68,0.0,854.0,0.6,24.2,20.0,-0.2,3.7,343.0,-195.45166,789.53125,18.4
2024-04-14,1500,105,0.65,0.0,737.0,0.7,24.4,22.0,1.2,5.4,323.0,-198.46265,789.8281,18.7
2024-04-14,1600,105,0.53,0.0,565.0,0.8,23.1,27.0,2.9,6.5,265.0,-189.94409,711.1094,19.1
2024-04-14,1700,105,0.35,0.0,344.0,0.7,22.3,26.0,2.1,5.0,322.0,-175.33301,587.21875,19.4
2024-04-14,1800,105,0.12,0.0,119.0,0.7,20.9,29.0,2.1,3.1,302.0,-157.06465,436.5,19.7
2024-04-14,1900,105,0.05,0.0,2.0,0.7,19.1,33.0,2.6,2.5,309.0,-139.27141,246.96875,19.9
2024-04-14,2000,105,0.05,0.0,0.0,0.8,17.7,40.0,4.0,3.6,336.0,-121.586716,77.390625,20.0
2024-04-14,2100,105,0.02,0.0,0.0,0.9,16.2,49.0,5.4,2.6,340.0,-106.36813,0.640625,19.9
2024-04-14,2200,105,0.01,0.0,0.0,0.9,15.3,53.0,5.9,2.1,326.0,-103.19409,9.999997E-16,19.8
2024-04-14,2300,105,0.02,0.0,0.0,0.9,15.0,54.0,5.9,3.4,328.0,-103.748535,9.999997E-16,19.6
2024-04-14,2400,105,0.02,0.0,0.0,0.9,14.6,57.0,6.1,3.4,308.0,-99.93872,9.999997E-16,19.4
2024-04-15,100,106,0.03,0.0,0.0,0.9,13.8,58.0,5.6,2.7,324.0,-97.22656,9.999997E-16,19.1
2024-04-15,200,106,0.01,0.0,0.0,0.9,12.3,64.0,5.8,1.2,238.0,-98.70044,9.999997E-16,18.9
2024-04-15,300,106,0.01,0.0,0.0,0.9,11.2,69.0,5.7,1.3,240.0,-97.55884,9.999997E-16,18.7
2024-04-15,400,106,0.0,0.0,0.0,0.9,10.8,71.0,5.8,1.2,254.0,-95.029785,9.999997E-16,18.4
2024-04-15,500,106,0.01,0.0,0.0,0.9,10.2,72.0,5.3,1.8,281.0,-90.98364,9.999997E-16,18.2
2024-04-15,600,106,0.02,0.0,28.0,0.9,10.7,67.0,4.9,1.6,261.0,-92.631836,9.999997E-16,17.9
2024-04-15,700,106,0.11,0.0,164.0,0.9,15.0,51.0,4.9,1.7,330.0,-88.145996,9.999997E-16,17.7
2024-04-15,800,106,0.26,0.0,367.0,0.9,16.7,48.0,5.7,3.0,333.0,-88.0459,28.171875,17.5
2024-04-15,900,106,0.4,0.0,565.0,0.9,18.9,40.0,5.1,2.6,322.0,-107.244385,175.03125,17.3
2024-04-15,1000,106,0.55,0.0,733.0,0.8,20.8,33.0,4.2,2.8,307.0,-124.1228,354.6875,17.3
2024-04-15,1100,106,0.66,0.0,850.0,0.8,22.2,31.0,4.1,3.0,324.0,-141.4961,523.9531,17.5
2024-04-15,1200,106,0.76,0.0,911.0,0.7,24.8,23.0,2.2,3.6,317.0,-158.72583,660.9219,17.7
2024-04-15,1300,106,0.73,0.0,914.0,0.7,26.0,21.0,1.8,2.8,333.0,-171.40283,751.6719,17.9
2024-04-15,1400,106,0.67,0.0,858.0,0.7,26.8,20.0,2.0,2.6,301.0,-182.53589,789.5469,18.2
2024-04-15,1500,106,0.59,0.0,745.0,0.6,27.4,17.0,0.5,2.8,322.0,-189.94531,775.8594,18.4
2024-04-15,1600,106,0.45,0.0,574.0,0.7,27.9,17.0,1.0,2.8,335.0,-189.80103,699.6406,18.8
2024-04-15,1700,106,0.26,0.0,364.0,0.7,27.7,19.0,1.6,2.1,337.0,-184.91772,581.875,19.3
2024-04-15,1800,106,0.12,0.0,132.0,0.8,26.6,24.0,4.3,1.4,32.0,-176.05644,428.01562,19.8
2024-04-15,1900,106,0.0,0.0,2.0,1.0,22.2,38.0,7.2,1.2,132.0,-161.67503,250.96875,20.2
2024-04-15,2000,106,0.0,0.0,0.0,1.2,19.9,51.0,9.4,0.8,303.0,-138.77126,79.171875,20.4
2024-04-15,2100,106,0.0,0.0,0.0,1.3,18.7,62.0,11.3,1.6,311.0,-107.50284,0.765625,20.5
2024-04-15,2200,106,0.0,0.0,0.0,1.2,17.8,60.0,9.8,1.9,277.0,-98.755615,9.999997E-16,20.4
2024-04-15,2300,106,0.0,0.0,0.0,1.1,17.6,53.0,7.9,1.5,298.0,-93.36963,9.999997E-16,20.3
2024-04-15,2400,106,0.0,0.0,0.0,1.1,16.3,57.0,7.8,1.6,297.0,-88.480225,9.999997E-16,20.1
2024-04-16,100,107,0.01,0.0,0.0,1.1,15.5,63.0,8.4,1.3,267.0,-85.55151,9.999997E-16,19.9
2024-04-16,200,107,0.01,0.0,0.0,1.1,14.7,65.0,8.1,1.2,267.0,-83.159424,9.999997E-16,19.7
2024-04-16,300,107,0.01,0.0,0.0,1.0,13.9,66.0,7.6,1.4,276.0,-81.37256,9.999997E-16,19.5
2024-04-16,400,107,0.02,0.0,0.0,1.1,15.2,62.0,7.9,2.2,302.0,-79.46582,9.999997E-16,19.2
2024-04-16,500,107,0.03,0.0,0.0,1.0,16.0,56.0,7.3,2.3,302.0,-77.666016,9.999997E-16,19.0
2024-04-16,600,107,0.05,0.0,28.0,1.0,16.0,54.0,6.9,2.2,310.0,-75.10547,9.999997E-16,18.8
2024-04-16,700,107,0.13,0.0,173.0,1.1,17.5,56.0,8.5,2.0,336.0,-72.1145,9.999997E-16,18.6
2024-04-16,800,107,0.26,0.0,382.0,1.1,20.6,46.0,8.8,1.6,2.0,-73.0249,29.921875,18.4
2024-04-16,900,107,0.44,0.0,584.0,1.0,24.0,35.0,7.4,1.9,355.0,-100.50635,172.0625,18.2
2024-04-16,1000,107,0.59,0.0,748.0,0.8,27.0,23.0,4.4,1.7,334.0,-135.44678,359.64062,18.3
2024-04-16,1100,107,0.69,0.0,866.0,0.7,29.1,17.0,1.6,1.3,58.0,-164.40991,526.4219,18.5
2024-04-16,1200,107,0.73,0.0,926.0,0.6,30.5,14.0,-0.3,1.3,40.0,-185.89209,661.40625,18.8
2024-04-16,1300,107,0.75,0.0,928.0,0.7,31.3,14.0,1.0,2.0,128.0,-202.59253,750.9375,19.2
2024-04-16,1400,107,0.72,0.0,861.0,0.7,31.9,14.0,1.0,2.6,146.0,-213.81982,789.2656,19.6
2024-04-16,1500,107,0.66,0.0,750.0,0.6,31.9,14.0,0.8,3.4,130.0,-220.42188,773.25,20.1
2024-04-16,1600,107,0.56,0.0,576.0,0.8,31.3,17.0,3.6,4.5,123.0,-220.05176,703.71875,20.8
2024-04-16,1700,107,0.36,0.0,377.0,0.9,29.6,21.0,5.0,4.1,122.0,-213.35522,586.5,21.4
2024-04-16,1800,107,0.15,0.0,134.0,0.9,28.0,24.0,5.7,2.4,116.0,-198.89133,431.46875,22.0
2024-04-16,1900,107,0.01,0.0,3.0,1.0,25.8,30.0,7.1,1.1,152.0,-177.34358,253.4375,22.5
2024-04-16,2000,107,0.0,0.0,0.0,1.2,23.2,43.0,9.9,1.0,269.0,-147.20453,80.8125,22.7
2024-04-16,2100,107,0.0,0.0,0.0,1.2,21.2,49.0,10.0,1.7,274.0,-110.0168,0.90625,22.8
2024-04-16,2200,107,0.02,0.0,0.0,1.0,20.9,40.0,6.8,2.1,249.0,-99.1237,9.999997E-16,22.7
2024-04-16,2300,107,0.02,0.0,0.0,0.9,21.2,36.0,5.4,2.1,282.0,-92.22073,9.999997E-16,22.5
2024-04-16,2400,107,0.01,0.0,0.0,1.1,20.2,45.0,7.8,1.9,294.0,-86.7749,9.999997E-16,22.3
2024-04-17,100,108,0.04,0.0,0.0,1.1,18.8,51.0,8.4,1.8,285.0,-80.135254,9.999997E-16,22.0
2024-04-17,200,108,0.04,0.0,0.0,1.0,17.4,52.0,7.6,2.0,275.0,-76.80859,9.999997E-16,21.8
2024-04-17,300,108,0.04,0.0,0.0,1.0,17.5,49.0,6.8,1.8,279.0,-74.73682,9.999997E-16,21.6
2024-04-17,400,108,0.04,0.0,0.0,0.9,18.1,43.0,5.3,1.5,260.0,-72.84424,9.999997E-16,21.3
2024-04-17,500,108,0.04,0.0,0.0,0.9,17.2,45.0,5.0,1.4,269.0,-71.15698,9.999997E-16,21.1
2024-04-17,600,108,0.05,0.0,31.0,0.9,17.3,46.0,5.7,1.3,241.0,-69.63281,9.999997E-16,20.8
2024-04-17,700,108,0.13,0.0,171.0,1.0,21.3,39.0,6.6,1.1,222.0,-68.30835,9.999997E-16,20.6
2024-04-17,800,108,0.29,0.0,376.0,1.1,24.1,37.0,8.4,1.6,138.0,-70.53125,32.140625,20.3
2024-04-17,900,108,0.45,0.0,573.0,1.1,26.1,32.0,8.1,1.9,123.0,-98.73511,181.32812,20.2
2024-04-17,1000,108,0.58,0.0,734.0,1.0,29.0,24.0,6.6,1.2,114.0,-131.62207,360.35938,20.2
2024-04-17,1100,108,0.72,0.0,849.0,1.0,30.3,24.0,7.6,2.2,124.0,-160.69531,525.96875,20.4
2024-04-17,1200,108,0.81,0.0,910.0,1.1,31.1,24.0,7.9,3.0,124.0,-185.68091,659.6875,20.8
2024-04-17,1300,108,0.81,0.0,911.0,0.9,32.1,18.0,4.9,2.9,120.0,-212.01782,752.3594,21.2
2024-04-17,1400,108,0.75,0.0,846.0,0.8,32.8,17.0,4.6,2.9,125.0,-222.73022,791.125,21.6
2024-04-17,1500,108,0.64,0.0,712.0,0.8,33.2,17.0,4.5,2.6,122.0,-228.03076,775.3281,22.2
2024-04-17,1600,108,0.51,0.0,575.0,0.9,33.0,18.0,5.2,3.2,123.0,-227.74634,706.09375,22.8
2024-04-17,1700,108,0.35,0.0,348.0,0.9,32.1,20.0,6.1,3.0,125.0,-220.85767,588.6719,23.4
2024-04-17,1800,108,0.1,0.0,119.0,1.0,31.3,22.0,6.9,1.6,156.0,-207.05469,433.07812,24.0
2024-04-17,1900,108,0.05,0.0,2.0,1.0,28.8,24.0,6.3,1.4,197.0,-185.63033,254.84375,24.4
2024-04-17,2000,108,0.05,0.0,0.0,1.1,24.7,34.0,7.9,2.1,313.0,-149.61032,81.75,24.7
2024-04-17,2100,108,0.05,0.0,0.0,1.0,24.3,34.0,7.3,2.3,322.0,-113.1087,1.046875,24.7
2024-04-17,2200,108,0.07,0.0,0.0,1.0,23.8,33.0,6.5,2.9,321.0,-110.7659,9.999997E-16,24.6
2024-04-17,2300,108,0.07,0.0,0.0,0.9,23.2,33.0,6.0,3.0,317.0,-111.18579,9.999997E-16,24.5
2024-04-17,2400,108,0.04,0.0,0.0,1.0,20.9,41.0,7.2,2.5,291.0,-103.0293,9.999997E-16,24.3
2024-04-18,100,109,0.06,0.0,0.0,1.1,20.0,45.0,7.7,2.3,284.0,-89.725586,9.999997E-16,24.0
2024-04-18,200,109,0.04,0.0,0.0,1.0,20.2,43.0,7.3,1.3,230.0,-85.66699,9.999997E-16,23.8
2024-04-18,300,109,0.03,0.0,0.0,1.1,19.0,49.0,8.0,1.1,217.0,-84.38867,9.999997E-16,23.5
2024-04-18,400,109,0.04,0.0,0.0,1.0,18.5,47.0,6.9,1.7,206.0,-84.21289,9.999997E-16,23.2
2024-04-18,500,109,0.04,0.0,0.0,1.0,18.7,44.0,6.2,1.6,211.0,-81.86182,9.999997E-16,23.0
2024-04-18,600,109,0.07,0.0,31.0,0.9,19.3,39.0,5.1,1.7,205.0,-83.440186,9.999997E-16,22.7
2024-04-18,700,109,0.14,0.0,172.0,1.1,21.6,44.0,8.9,1.5,162.0,-78.95044,9.999997E-16,22.5
2024-04-18,800,109,0.3,0.0,389.0,1.4,23.8,47.0,11.9,2.1,126.0,-74.141846,28.1875,22.2
2024-04-18,900,109,0.39,0.0,538.0,1.5,23.4,52.0,12.9,1.6,125.0,-100.60425,161.48438,22.1
2024-04-18,1000,109,,0.0,588.0,1.6,22.2,58.0,13.6,2.2,126.0,-123.65918,305.3125,22.1
2024-04-18,1100,109,,0.0,819.0,1.1,27.4,30.0,8.3,2.8,118.0,-144.01709,446.98438,22.2
2024-04-18,1200,109,,0.0,654.0,1.1,28.0,30.0,8.9,3.0,117.0,-163.18286,583.0156,22.4
2024-04-18,1300,109,,0.0,629.0,1.1,28.4,29.0,8.4,3.0,124.0,-179.63306,616.03125,22.6
2024-04-18,1400,109,,0.0,868.0,0.9,30.5,22.0,6.2,3.3,127.0,-173.40161,625.46875,22.7
2024-04-18,1500,109,,0.0,669.0,0.9,31.6,19.0,5.2,2.3,121.0,-173.76025,576.84375,22.9
2024-04-18,1600,109,,0.0,625.0,0.9,31.8,19.0,5.1,2.1,122.0,-193.98901,619.6094,23.2
2024-04-18,1700,109,,0.0,364.0,0.8,31.9,18.0,4.3,1.6,132.0,-212.68604,581.71875,23.4
2024-04-18,1800,109,,0.0,128.0,0.9,30.3,22.0,6.2,1.7,149.0,-206.55103,432.75,23.7
2024-04-18,1900,109,,0.0,3.0,1.0,27.2,29.0,7.4,1.4,218.0,-184.68777,255.65625,24.0
2024-04-18,2000,109,,0.0,0.0,1.0,25.3,30.0,6.5,2.6,312.0,-150.69232,82.84375,24.1
2024-04-18,2100,109,,0.0,0.0,1.0,24.4,32.0,6.5,2.9,315.0,-120.78897,1.171875,24.0
2024-04-18,2200,109,,0.0,0.0,1.0,23.5,34.0,6.8,3.3,317.0,-120.56589,9.999997E-16,23.8
2024-04-18,2300,109,,0.0,0.0,1.1,22.2,40.0,7.9,3.2,308.0,-116.14966,9.999997E-16,23.6
2024-04-18,2400,109,,0.0,0.0,1.2,20.8,47.0,9.0,2.6,306.0,-109.21216,9.999997E-16,23.4
2024-04-19,100,110,,0.0,0.0,1.2,19.1,54.0,9.5,2.5,296.0,-101.741455,9.999997E-16,23.1
2024-04-19,200,110,,0.0,0.0,1.2,17.6,60.0,9.7,1.7,278.0,-99.88037,9.999997E-16,22.8
2024-04-19,300,110,,0.0,0.0,1.2,17.6,59.0,9.5,2.0,294.0,-98.82739,9.999997E-16,22.5
2024-04-19,400,110,,0.0,0.0,1.2,17.3,59.0,9.2,2.2,290.0,-98.51416,9.999997E-16,22.3
2024-04-19,500,110,,0.0,0.0,1.2,17.0,60.0,9.2,1.7,289.0,-95.051025,9.999997E-16,22.0
2024-04-19,600,110,,0.0,20.0,1.2,16.3,64.0,9.6,1.5,290.0,-97.12671,9.999997E-16,21.7
2024-04-19,700,110,,0.0,166.0,1.2,19.8,52.0,9.7,1.1,147.0,-95.56299,9.999997E-16,21.4
2024-04-19,800,110,,0.0,376.0,1.2,22.8,43.0,9.7,1.5,93.0,-99.07153,36.578125,21.2
2024-04-19,900,110,,0.0,571.0,1.2,24.3,39.0,9.5,1.7,166.0,-116.0022,186.75,21.0
2024-04-19,1000,110,,0.0,739.0,1.2,26.9,34.0,9.6,1.3,73.0,-140.09888,367.48438,21.0
2024-04-19,1100,110,,0.0,755.0,1.1,28.7,28.0,8.4,1.7,111.0,-165.74219,537.8906,21.2
2024-04-19,1200,110,,0.0,842.0,1.0,30.3,23.0,7.1,1.9,131.0,-184.88599,655.3594,21.5
2024-04-19,1300,110,,0.0,899.0,0.9,31.7,19.0,5.3,2.0,129.0,-200.87549,737.875,21.8
2024-04-19,1400,110,,0.0,837.0,0.9,32.7,18.0,5.0,1.8,125.0,-214.35278,782.03125,22.2
2024-04-19,1500,110,,0.0,735.0,0.8,32.9,17.0,4.6,2.6,134.0,-221.6001,774.3281,22.7
2024-04-19,1600,110,,0.0,591.0,0.8,33.3,15.0,3.4,1.8,130.0,-221.5476,702.96875,23.3
2024-04-19,1700,110,,0.0,350.0,1.0,32.3,20.0,6.7,3.2,336.0,-212.49121,586.2969,23.9
2024-04-19,1800,110,,0.0,114.0,1.1,29.3,26.0,8.0,3.8,329.0,-196.56694,430.75,24.5
2024-04-19,1900,110,,0.0,3.0,1.1,26.6,32.0,8.8,3.3,324.0,-175.43939,254.20312,24.9
2024-04-19,2000,110,,0.0,0.0,1.2,24.8,39.0,9.7,3.4,334.0,-151.66566,83.703125,25.1
2024-04-19,2100,110,,0.0,0.0,1.2,23.5,43.0,10.2,3.8,330.0,-129.72112,1.359375,25.2
2024-04-19,2200,110,,0.0,0.0,1.2,21.5,49.0,10.2,2.0,321.0,-122.93396,9.999997E-16,25.0
2024-04-19,2300,110,,0.0,0.0,1.3,20.7,53.0,10.9,2.4,313.0,-118.322754,9.999997E-16,24.9
2024-04-19,2400,110,,0.0,0.0,1.3,19.5,59.0,11.2,2.4,309.0,-113.004395,9.999997E-16,24.6
2024-04-20,100,111,,0.0,0.0,1.3,18.7,63.0,11.4,2.2,301.0,-108.10327,9.999997E-16,24.3
2024-04-20,200,111,,0.0,0.0,1.4,18.2,65.0,11.6,1.8,301.0,-104.05151,9.999997E-16,24.1
2024-04-20,300,111,,0.0,0.0,1.3,17.1,69.0,11.4,1.5,288.0,-100.083984,9.999997E-16,23.8
2024-04-20,400,111,,0.0,0.0,1.3,17.0,69.0,11.3,1.8,299.0,-96.23364,9.999997E-16,23.5
2024-04-20,500,111,,0.0,0.0,1.3,17.0,68.0,11.1,1.5,305.0,-94.115234,9.999997E-16,23.2
2024-04-20,600,111,,0.0,30.0,1.4,16.2,74.0,11.6,1.2,268.0,-89.116455,9.999997E-16,23.0
2024-04-20,700,111,,0.0,161.0,1.4,19.4,61.0,11.7,1.2,340.0,-84.12842,9.999997E-16,22.7
2024-04-20,800,111,,0.0,354.0,1.4,22.3,50.0,11.5,1.3,81.0,-88.551025,37.234375,22.5
2024-04-20,900,111,,0.0,550.0,1.3,24.9,42.0,11.2,1.2,57.0,-105.99072,188.51562,22.3
2024-04-20,1000,111,,0.0,706.0,1.4,26.5,41.0,12.1,1.8,115.0,-129.8169,367.0625,22.3
2024-04-20,1100,111,,0.0,817.0,1.6,26.4,46.0,13.8,2.3,121.0,-153.1145,530.8281,22.4
2024-04-20,1200,111,,0.0,881.0,1.5,26.6,44.0,13.2,2.5,123.0,-174.04126,659.6094,22.7
2024-04-20,1300,111,,0.0,885.0,1.4,28.4,36.0,11.9,2.4,128.0,-187.1394,741.8594,23.0
2024-04-20,1400,111,,0.0,828.0,1.5,27.9,40.0,13.1,2.6,125.0,-199.37402,778.0156,23.3
2024-04-20,1500,111,,0.0,713.0,1.3,31.3,29.0,11.4,3.0,126.0,-207.99707,761.96875,23.5
2024-04-20,1600,111,,0.0,548.0,1.3,31.1,28.0,10.5,3.5,127.0,-209.50732,693.4844,23.8
2024-04-20,1700,111,,0.0,343.0,1.2,31.0,27.0,10.0,2.7,140.0,-203.39868,578.25,24.1
2024-04-20,1800,111,,0.0,120.0,1.3,30.3,30.0,10.6,1.2,132.0,-190.17868,427.34375,24.3
2024-04-20,1900,111,,0.0,4.0,1.5,27.8,41.0,13.5,0.9,232.0,-170.37521,252.28125,24.4
2024-04-20,2000,111,,0.0,0.0,1.3,26.4,39.0,11.3,1.4,204.0,-141.58098,84.140625,24.5
2024-04-20,2100,111,,0.0,0.0,1.3,24.6,44.0,11.4,2.0,289.0,-105.50818,1.515625,24.4
2024-04-20,2200,111,,0.0,0.0,1.3,24.5,42.0,10.7,2.1,288.0,-95.893814,9.999997E-16,24.2
2024-04-20,2300,111,,0.0,0.0,1.3,24.3,44.0,11.2,1.7,303.0,-94.35083,9.999997E-16,24.0
2024-04-20,2400,111,,0.0,0.0,1.4,22.9,51.0,12.2,2.0,309.0,-98.65698,9.999997E-16,23.8
2024-04-21,100,112,,0.0,0.0,1.5,21.2,59.0,12.8,1.6,291.0,-83.40747,9.999997E-16,23.5
2024-04-21,200,112,,0.0,0.0,1.5,19.2,66.0,12.7,1.8,273.0,-80.46875,9.999997E-16,23.3
2024-04-21,300,112,,0.0,0.0,1.5,18.7,70.0,13.0,1.4,268.0,-77.58032,9.999997E-16,23.0
2024-04-21,400,112,,0.0,0.0,1.5,18.6,68.0,12.5,1.7,271.0,-75.51831,9.999997E-16,22.8
2024-04-21,500,112,,0.0,0.0,1.4,19.1,62.0,11.6,1.1,296.0,-74.786865,9.999997E-16,22.6
2024-04-21,600,112,,0.0,34.0,1.4,19.2,62.0,11.6,1.3,308.0,-74.23291,9.999997E-16,22.3
2024-04-21,700,112,,0.0,171.0,1.5,22.5,56.0,13.3,1.1,2.0,-73.57422,9.999997E-16,22.1
2024-04-21,800,112,,0.0,366.0,1.5,24.5,49.0,13.2,1.7,94.0,-77.63867,38.96875,21.9
2024-04-21,900,112,,0.0,554.0,1.8,25.5,55.0,15.7,2.3,126.0,-102.98462,190.28125,21.8
2024-04-21,1000,112,,0.0,713.0,1.9,26.8,53.0,16.5,3.0,119.0,-132.41455,366.65625,21.8
2024-04-21,1100,112,,0.0,826.0,1.6,27.9,43.0,14.1,3.7,130.0,-158.98755,529.4375,22.0
2024-04-21,1200,112,,0.0,888.0,1.6,28.1,42.0,14.1,3.4,124.0,-182.98267,660.375,22.2
2024-04-21,1300,112,,0.0,895.0,1.8,26.3,51.0,15.4,3.4,127.0,-199.10352,745.1719,22.5
2024-04-21,1400,112,,0.0,846.0,1.7,28.0,46.0,15.3,3.3,120.0,-210.82935,782.28125,22.7
2024-04-21,1500,112,,0.0,740.0,1.2,33.3,24.0,10.1,4.3,119.0,-217.85938,766.5,23.0
2024-04-21,1600,112,,0.0,580.0,1.1,33.7,21.0,8.0,4.1,120.0,-218.37793,707.9844,23.3
